x_axis,y_axis,z_axis
89,-1300,1.08484853301357
63,-1370,0.964348445079804
143,-1071,-1.38718768741734
96,-623,-3.54197977003858
111,-876,-1.21888573801939
118,-978,-1.791912806108
93,-226,-3.06312428100669
138,-362,-2.84005505538827
43,-244,-2.85567094814761
130,-10,-2.1050155965603
96,-92,-0.867186736221392
102,136,-0.285497406542808
49,302,-1.19646152854679
66,570,0.515332714211174
17,322,-1.47629153514558
97,702,1.04591345339608
10,836,-0.628079078821664
33,664,-1.65432212092724
99,1093,-1.17968639366199
147,1009,-0.059456871792065
90,1338,0.38302329869029
165,-1350,2.35562413237363
220,-1365,1.54273621520491
286,-1194,-8.31798348372003
185,-826,-1.2898036531041
295,-665,-13.1485396499384
172,-672,-2.00338584828214
283,-454,-11.8863599614975
270,-532,-7.86760230127794
171,-549,-3.33466901787294
300,49,-14.8628775360084
204,-22,-1.64008531899608
240,-46,-4.0801475328312
233,291,-1.10045221842708
212,510,2.88498190058582
281,438,-7.10136412999677
159,851,1.53670974317396
172,996,-0.304641324098516
227,694,1.67657780908763
230,1042,-0.925364495188355
259,1031,-3.46795924176944
212,1021,-0.509981841377642
406,-1382,-18.5919832501853
392,-1174,-19.7720879493846
356,-1112,-20.905230280246
356,-972,-21.6005987229131
310,-724,-16.6484240628054
395,-821,-21.0833663035581
398,-265,-21.2088123281143
311,-479,-18.4592577846366
344,-471,-22.1696583083535
404,-172,-21.1255649399805
368,52,-21.7928527241627
424,-127,-19.1434450054634
445,289,-12.8917272634903
389,511,-17.6829117120542
338,524,-17.7046414690676
316,821,-14.8897542299873
426,808,-15.3382237501102
388,814,-17.7321840069004
385,1031,-20.0800403894022
397,1383,-19.0802359034596
368,1164,-20.309915149897
550,-1160,-0.303150104015272
553,-1185,0.148312472310584
491,-1180,-3.34205887150771
537,-667,-2.17438995712748
508,-911,-3.04341696871846
510,-659,-4.01827975680379
531,-289,-1.91739614452497
560,-422,-3.50205407198444
591,-296,-4.67570740254304
517,28,-1.87804074989309
589,128,-3.31418819224707
518,162,-1.90390867929187
466,238,-9.43200380444824
543,406,1.70739251761083
551,266,-0.49725090131887
562,748,2.39472770716951
543,626,1.71423475161633
519,739,1.21643344461084
575,1122,0.293633367007608
470,1224,-8.03534790749619
521,1150,0.0249883384435896
660,-1192,-20.7762624021157
639,-1120,-16.0344655227492
642,-1137,-17.2357483653801
658,-970,-19.1374411474281
624,-795,-12.0507079667786
694,-718,-23.8045519825339
