x_axis,y_axis,z_axis
89,-1300,1.08484853301357
63,-1370,0.964348445079804
143,-1071,-1.38718768741734
96,-623,-3.54197977003858
111,-876,-1.21888573801939
118,-978,-1.791912806108
93,-226,-3.06312428100669
138,-362,-2.84005505538827
43,-244,-2.85567094814761
130,-10,-2.1050155965603
96,-92,-0.867186736221392
102,136,-0.285497406542808
49,302,-1.19646152854679
66,570,0.515332714211174
17,322,-1.47629153514558
97,702,1.04591345339608
10,836,-0.628079078821664
33,664,-1.65432212092724
99,1093,-1.17968639366199
147,1009,-0.059456871792065
90,1338,0.38302329869029
165,-1350,2.35562413237363
220,-1365,3.18587474388371
286,-1194,16.371284196417
185,-826,-1.2898036531041
295,-665,16.0702001319295
172,-672,-2.00338584828214
283,-454,11.1892976783827
270,-532,8.14288199681102
171,-549,-3.33466901787294
300,49,16.586381303424
204,-22,-0.94090530639536
240,-46,0.48661350264589
233,291,2.12288188673302
212,510,3.95913527668144
281,438,14.8827488684369
159,851,1.53670974317396
172,996,-0.304641324098516
227,694,4.04644193323256
230,1042,1.84088339603343
259,1031,7.24776000688659
212,1021,0.564171534717983
406,-1382,19.9370175269122
392,-1174,20.6398577374097
356,-1112,21.5084422300413
356,-972,20.8130737873743
310,-724,18.5171851146941
395,-821,19.0005082672335
398,-265,18.5089719281431
311,-479,17.0219886545633
344,-471,19.2758022493939
404,-172,17.7319929988836
368,52,20.2381127819323
424,-127,15.2984628759709
445,289,13.9748701490624
389,511,23.0224332406824
338,524,23.3678889762928
316,821,22.022351168491
426,808,18.5108083623536
388,814,23.0638112630912
385,1031,20.9680448113845
397,1383,20.7640152312593
368,1164,21.721050356198
550,-1160,1.37337591914198
553,-1185,1.94840193563762
491,-1180,5.38413013811949
537,-667,-0.271610936623156
508,-911,2.070011586472
510,-659,0.786643054841703
531,-289,0.710293667705132
560,-422,-1.32117432238889
591,-296,2.43037775307878
517,28,2.00477408602193
589,128,3.2163641384639
518,162,1.86539416474747
466,238,8.21535355225261
543,406,3.1640775317159
551,266,1.21821912930497
562,748,4.713635533302
543,626,3.1709197657214
519,739,4.8763823885092
575,1122,3.96952227898168
470,1224,7.931924591234
521,1150,3.47819382251609
660,-1192,20.2127822143539
639,-1120,16.7672303868314
642,-1137,17.10283724525
658,-970,21.3205885119594
624,-795,11.7312423743309
694,-718,21.3991249045677
627,-289,11.4086712956013
711,-527,19.7482904023922
709,-229,21.9783265432712
659,-3,20.8786720968635
659,-108,19.9360119435486
