x_axis,y_axis,z_axis
72,-1265,-1.10368782734252
27,-1189,-0.493349078162602
92,-1013,2.91309789769534
88,-882,1.78838765630555
110,-891,2.11356799399274
40,-661,0.418359481610754
34,-481,0.150291195079036
110,-216,0.426579563374822
60,-423,-0.641068478986875
60,96,-0.410874206232361
109,-42,-0.563897208881386
52,61,-0.279396213062315
45,215,-2.37880386869329
51,489,-0.357939978762706
138,322,-1.14465124934728
113,771,-0.0403006786923285
47,733,0.737560109159347
94,993,-1.12461265325688
31,1296,-0.539028978982827
37,1343,-1.23007727263832
35,1259,0.640529010038616
255,-1308,1.23174524072324
161,-1309,-0.920277046040557
225,-1054,1.13379480235921
178,-933,1.22303997358514
185,-730,0.196711090081843
249,-977,-0.206910379788596
214,-549,0.261964181145376
233,-436,-0.0428383099516086
197,-555,0.0198908740867832
185,-116,-1.00411018515071
299,-47,-0.238864555036309
194,127,0.0417744004530098
261,470,-0.174134503013951
207,281,-1.3157362094126
261,595,-1.23729238683589
210,640,-0.452888544506575
269,618,-1.51292555888145
223,933,-1.05699226944151
198,1011,-0.369832039138089
213,1210,-0.475856915587065
227,1258,-0.841370525164379
346,-1276,2.45231349754611
319,-1372,0.637654924868279
375,-1307,3.01896512508644
326,-906,-0.322404186177685
410,-627,1.39795898246773
428,-797,1.03098590074967
368,-477,1.05738775478824
382,-429,0.73237880189371
439,-533,1.81563937120316
433,84,1.82724550220088
348,-41,-0.224097518305958
343,-158,-0.723750656728071
440,591,1.36963365962039
414,538,-0.781477616768107
424,317,0.152290390927299
423,910,0.904553682596558
402,641,0.268830900318639
347,804,0.518919415392716
427,1294,0.340299145707565
358,1278,-1.24390360532666
330,1057,-0.930975029989175
477,-1214,8.72961021907567
592,-1206,14.0328388648698
479,-1052,6.68420864129203
562,-937,11.3878928884847
595,-825,11.2721053654636
498,-819,7.6983756666088
580,-567,10.4649796362633
480,-434,5.63157714703577
488,-292,5.16187911701256
566,-31,9.97049151891862
505,54,7.36228455924728
469,9,3.95732542918778
556,578,10.1592944979702
573,379,8.48408823253002
489,429,6.18543490093073
596,696,9.94750986410694
548,813,9.30432119452497
486,971,5.84654211046849
515,1346,7.37781519749123
511,1390,7.1055459941179
530,1079,7.85320968154212
676,-1130,12.7571290896745
673,-1045,12.2532569169877
694,-1008,13.0056660627988
651,-921,11.1503447359679
710,-976,14.1142177980876
627,-920,11.6461855924883
733,-335,17.8338456103106
712,-444,14.2507016006328
709,-253,12.8630416405541
610,150,10.1584282369105
702,112,11.5982513658538
733,77,18.1698697881088
718,536,13.5962934862422
738,433,18.1245310979882
672,466,9.01371144084452
728,736,16.8973563155488
712,704,13.4895171277268
738,866,20.0299681229558
682,1327,10.9685732876472
651,1311,10.0829328751838
730,1218,18.2280528086209
784,-1203,35.1368741292058
870,-1188,40.0147754487158
845,-1245,39.2681003278912
871,-645,39.7759936115806
786,-944,35.9801352994411
801,-758,38.1612612756388
849,-582,39.1339302734842
794,-544,36.6000774032007
860,-429,39.6004079168799
836,143,37.5357662005557
878,195,38.325192056111
865,117,38.4667605699764
829,481,36.6005251116122
798,535,34.5456540619993
842,503,37.3966061500296
779,802,33.5909403066531
812,776,37.8647525422054
796,672,35.6549471826381
766,1337,29.1563048980321
783,1247,34.7539126069111
775,1284,32.4566706311379
938,-1186,39.0519518470279
910,-1113,41.0154721231952
978,-1173,39.2777344128421
1038,-926,40.3175136536495
954,-755,40.5967365404123
934,-756,40.7796949405895
930,-458,39.6114411852432
932,-305,37.7708578419354
951,-217,38.1394380850524
952,-131,38.3082469626925
937,94,38.6186080768442
1015,169,38.6500811385273
1019,403,37.5833729669317
936,412,37.4391089661656
939,572,38.9216384331012
1006,614,40.0170196263616
940,792,39.7426102836274
923,999,39.0623991091878
945,1274,38.6357938003148
1012,1046,37.5227816220123
973,1223,38.5536011234046
1159,-1323,46.7028899243896
1183,-1112,55.8978121765123
1130,-1204,39.5158016815031
1069,-707,40.3572457062745
1190,-681,58.3074673790507
1124,-734,40.9804222833828
1146,-563,41.4265988537697
1067,-249,38.9944943767658
1073,-378,39.3755952431348
1113,-66,38.3788973338281
1191,-84,58.3177046511105
1107,144,38.6762602289293
1112,547,38.7763083858377
1189,212,58.5080939881502
1164,574,47.1043602578937
1189,992,58.5684582720905
1102,979,38.365861367485
1142,792,40.910865431112
1139,1221,40.7347608773457
1162,1313,47.7411663393131
1102,1027,38.1962624342482
1237,-1343,71.453927888396
1312,-1023,70.5738998950939
1338,-1131,67.2638205257791
1215,-780,67.6502346324889
1228,-892,71.1787209993837
1347,-633,66.6522485901636
1338,-226,65.8684999245423
1279,-549,68.6532000205564
1225,-280,67.874150164299
1286,82,71.2720074802044
1288,-129,68.4685454002829
1299,133,70.6973725857149
1347,548,65.5712191213266
1210,379,65.0291781509557
1274,277,69.4917225722264
1273,907,70.137786107583
1329,875,69.1166383448749
1232,640,68.8864864762452
1252,1062,70.2388303659308
1295,1259,69.4760582985155
1280,1385,71.6354541711948
1442,-1001,48.0425764815139
1474,-1181,47.6734993004246
1479,-1008,47.7703772210775
1446,-745,48.0036574340082
1455,-857,47.1529075024194
1463,-951,47.1880777431639
1413,-386,51.3979235556207
1386,-315,55.365474545858
1404,-353,52.5803998514178
1426,-155,49.6722395722313
1378,-118,59.3845295225599
1467,-163,47.2655263029826
1386,559,55.7918395539021
1452,416,49.1278508977295
1360,454,62.8603863287445
1380,913,58.6908376057076
1495,738,49.6660048074573
1405,870,51.6555922777257
1419,1188,50.7315528677935
1394,1385,54.1776470635226
1415,1335,49.4998047280654
1512,-1216,51.5956138217104
1614,-1343,67.3949982304506
1565,-1115,62.0487083167339
1627,-768,63.5014825556997
1546,-941,58.6842941182968
1514,-738,53.777598856195
1570,-241,63.9548224613178
1547,-538,61.9769609215104
1643,-222,64.2585125393907
1577,-7,64.8414437709976
1513,-77,53.2242236678552
1551,0,61.5201894973206
1552,475,62.5297540526239
1583,328,66.0977830901496
1649,302,66.8558818810418
1566,733,64.1110391599455
1527,815,56.5544250295881
1580,680,65.0793215768707
1644,1243,65.9949479198039
1578,1052,66.0862818721675
1628,1248,66.3336156635642
1696,-1119,63.9632209852032
1684,-1379,67.1327673836446
1697,-1225,64.9413137833748
1677,-902,63.222620362982
1757,-779,62.6765656366018
1721,-907,62.9967598236403
1734,-592,63.5801187656155
1707,-396,65.4320294518714
1769,-364,66.4911255893081
1766,-87,65.6687412704782
1684,-82,65.8711826444977
1795,-113,65.1359413707159
1742,370,67.386674009181
1764,512,67.6133825373624
1768,532,67.7974586893524
1787,842,66.5681676804306
1678,757,66.0818393304551
1788,757,68.1711003744881
1722,1332,65.5175788737602
1774,1132,68.1993140644469
1674,1043,66.9166895183052
1843,-1387,64.4379441553232
1887,-1311,62.3570648765881
1838,-1333,62.9713846666917
1929,-765,60.3862471473573
1919,-883,60.7380132065774
1948,-819,59.1784529744578
1832,-375,66.7292306724662
1856,-378,66.7396708403239
1910,-287,65.5257241491583
1831,109,68.3768993882168
1909,75,67.5811917204696
1838,78,68.6441777575811
1883,384,68.4007977274987
1831,448,68.3363289788475
1869,354,68.5497557230086
1878,635,67.3925308757231
1861,719,66.6748898873399
1851,892,67.260230072259
1950,1165,63.0736403885243
1939,1261,63.5837703545858
1915,1325,66.6322589968007
