x_axis,y_axis,z_axis
72,-1265,-1.10368782734252
27,-1189,-0.493349078162602
92,-1013,2.91309789769534
88,-882,1.78838765630555
110,-891,2.11356799399274
40,-661,0.418359481610754
34,-481,0.150291195079036
110,-216,0.426579563374822
60,-423,-0.641068478986875
60,96,-0.410874206232361
109,-42,-0.563897208881386
52,61,-0.279396213062315
45,215,-2.37880386869329
51,489,-0.357939978762706
138,322,-1.14465124934728
113,771,-0.0403006786923285
47,733,0.737560109159347
94,993,-1.12461265325688
31,1296,-0.539028978982827
37,1343,-1.23007727263832
35,1259,0.640529010038616
255,-1308,1.23174524072324
161,-1309,-0.920277046040557
225,-1054,1.13379480235921
178,-933,1.22303997358514
185,-730,0.196711090081843
249,-977,-0.206910379788596
214,-549,0.261964181145376
233,-436,-0.0428383099516086
197,-555,0.0198908740867832
185,-116,-1.00411018515071
299,-47,-0.238864555036309
194,127,0.0417744004530098
261,470,-0.174134503013951
207,281,-1.3157362094126
261,595,-1.23729238683589
210,640,-0.452888544506575
269,618,-1.51292555888145
223,933,-1.05699226944151
198,1011,-0.369832039138089
213,1210,-0.475856915587065
227,1258,-0.841370525164379
346,-1276,2.45231349754611
319,-1372,0.637654924868279
375,-1307,2.37376018154783
326,-906,-0.322404186177685
410,-627,-0.668543511578995
428,-797,-2.58082380303856
368,-477,0.549520769586587
382,-429,-0.0860501363576401
439,-533,-3.14577749845464
433,84,-2.35644127559122
348,-41,-0.224097518305958
343,-158,-0.723750656728071
440,591,-3.73131268186204
414,538,-3.12876936712589
424,317,-3.04970473757186
423,910,-2.20134117845451
402,641,-1.3257547665292
347,804,0.518919415392716
427,1294,-3.16517530902643
358,1278,-1.24390360532666
330,1057,-0.930975029989175
477,-1214,-3.20044917059135
592,-1206,-9.5395019579387
479,-1052,-5.66645058418186
562,-937,-11.4319485664947
595,-825,-12.5188672654265
498,-819,-8.46620580892138
580,-567,-12.8908127410209
480,-434,-6.92910681625598
488,-292,-9.05568049800203
566,-31,-12.9966084530609
505,54,-10.0369441288157
469,9,-6.30188561868518
556,578,-12.4018626421008
573,379,-14.6994006802397
489,429,-8.23449441475181
596,696,-13.8503218149342
548,813,-12.8289363304101
486,971,-7.96241147431998
515,1346,-11.5592507941911
511,1390,-11.2498475436451
530,1079,-12.8682292216894
676,-1130,-12.7282845665078
673,-1045,-13.0328405393931
694,-1008,-14.4646552788254
651,-921,-13.1456676854073
710,-976,-16.9717555736987
627,-920,-12.3538144075117
733,-335,-23.4083290798186
712,-444,-17.4639207173724
709,-253,-17.9252307695719
610,150,-13.8415717630895
702,112,-17.3934884689635
733,77,-23.0723049020204
718,536,-20.2850708590377
738,433,-26.1340472117871
672,466,-16.2119354799506
728,736,-21.5876563491795
712,704,-18.2251051902785
738,866,-24.2286101868195
682,1327,-15.0092598989129
651,1311,-14.2130795461913
730,1218,-21.3256531194448
784,-1203,-35.080403445775
870,-1188,-37.9852245512842
845,-1245,-38.3090075662361
871,-645,-38.2240063884194
786,-944,-34.8818463404245
801,-758,-36.224094475171
849,-582,-38.6866850406485
794,-544,-36.40392981788
860,-429,-38.3995920831201
836,143,-39.8033392482659
878,195,-39.674807943889
865,117,-39.5332394300236
829,481,-40.4655501643291
798,535,-39.2973405737221
842,503,-40.1125514468237
779,802,-34.8034776102758
812,776,-37.993630213117
796,672,-37.7860298150992
766,1337,-33.0160099831433
783,1247,-35.1233035315736
775,1284,-34.2523029698694
938,-1186,-38.9480481529721
910,-1113,-36.9845278768048
978,-1173,-38.7222655871579
1038,-926,-37.6824863463505
954,-755,-37.4032634595877
934,-756,-37.2203050594105
930,-458,-38.3885588147568
932,-305,-40.2291421580646
951,-217,-39.8605619149476
952,-131,-39.6917530373075
937,94,-39.3813919231558
1015,169,-39.3499188614727
1019,403,-40.4166270330683
936,412,-40.5608910338344
939,572,-39.0783615668988
1006,614,-37.9829803736384
940,792,-38.2573897163726
923,999,-38.9376008908122
945,1274,-39.3642061996852
1012,1046,-40.4772183779877
973,1223,-39.4463988765954
1159,-1323,-40.6402648493407
1183,-1112,-45.3646016445165
1130,-1204,-40.6414893986503
1069,-707,-37.6427542937255
1190,-681,-47.7624396719491
1124,-734,-38.5820748842403
1146,-563,-41.5560788180654
1067,-249,-39.0055056232342
1073,-378,-38.6244047568652
1113,-66,-40.4820638353245
1191,-84,-48.4336171319566
1107,144,-39.9452765909308
1112,547,-40.0391441617757
1189,212,-46.8775444983967
1164,574,-42.552078498235
1189,992,-46.8171802144564
1102,979,-39.9283372042683
1142,792,-41.1496496354414
1139,1221,-40.7396307697004
1162,1313,-40.945920159024
1102,1027,-40.097936137505
1237,-1343,-57.7061435384001
1312,-1023,-64.4103003796791
1338,-1131,-66.1129747047857
1215,-780,-53.3471113088139
1228,-892,-55.2146713688152
1347,-633,-65.4841742679167
1338,-226,-67.5082953060225
1279,-549,-66.3027450793538
1225,-280,-57.4258425374244
1286,82,-63.7450758255674
1288,-129,-66.5913049188267
1299,133,-64.4625705978837
1347,548,-66.5652037367537
1210,379,-53.4315877722287
1274,277,-65.207735181396
1273,907,-64.5036484031684
1329,875,-65.1386235146365
1232,640,-58.8289364449112
1252,1062,-62.0513956821061
1295,1259,-65.6733229538994
1280,1385,-63.3656262057645
1442,-1001,-65.0305532177756
1474,-1181,-61.5389370618033
1479,-1008,-60.4484133408821
1446,-745,-64.102886696058
1455,-857,-64.4006907764316
1463,-951,-63.6173350643409
1413,-386,-65.1547775413006
1386,-315,-67.1423211390434
1404,-353,-65.5417033415643
1426,-155,-64.9691595777957
1378,-118,-65.4029105965769
1467,-163,-63.0463475808039
1386,559,-66.7159561309993
1452,416,-62.6388085688284
1360,454,-66.7252627657814
1380,913,-65.5217222751556
1495,738,-54.182078048143
1405,870,-66.2702031122954
1419,1188,-64.7653120431537
1394,1385,-66.2012428554434
1415,1335,-66.5668281893085
1512,-1216,-46.8243997757093
1614,-1343,-27.6050017695494
1565,-1115,-32.4568455550627
1627,-768,-31.4985174443003
1546,-941,-35.5284619162449
1514,-738,-44.0879411827359
1570,-241,-30.6433152375521
1547,-538,-32.2379108360986
1643,-222,-30.7414874606093
1577,-7,-29.866615446539
1513,-77,-44.914364108364
1551,0,-32.7287847099753
1552,475,-31.7327034976647
1583,328,-28.6844454988477
1649,302,-28.1441181189582
1566,733,-30.4137809676449
1527,815,-38.6812234771436
1580,680,-29.6680777265563
1644,1243,-29.0050520801961
1578,1052,-28.6354052263638
1628,1248,-28.6663843364358
1696,-1119,-31.0367790147968
1684,-1379,-27.8672326163554
1697,-1225,-30.0586862166252
1677,-902,-31.777379637018
1757,-779,-32.3234343633982
1721,-907,-32.0032401763597
1734,-592,-31.4198812343845
1707,-396,-29.5679705481286
1769,-364,-28.5088744106919
1766,-87,-29.3312587295218
1684,-82,-29.1288173555023
1795,-113,-29.8640586292841
1742,370,-27.6133259908189
1764,512,-27.3866174626376
1768,532,-27.2025413106476
1787,842,-28.4318323195694
1678,757,-28.9181606695449
1788,757,-26.8288996255119
1722,1332,-29.4824211262398
1774,1132,-26.8006859355531
1674,1043,-28.0833104816948
1843,-1387,-30.5620558446768
1887,-1311,-29.881758587369
1838,-1333,-32.0286153333083
1929,-765,-17.0719398822792
1919,-883,-21.8782633953564
1948,-819,-8.45791088624717
