x_axis,y_axis,z_axis
72,-1265,-1.10368782734252
27,-1189,-0.493349078162602
92,-1013,2.91309789769534
88,-882,1.78838765630555
110,-891,2.11356799399274
40,-661,0.418359481610754
34,-481,0.150291195079036
110,-216,0.426579563374822
60,-423,-0.641068478986875
60,96,-0.410874206232361
109,-42,-0.563897208881386
52,61,-0.279396213062315
45,215,-2.37880386869329
51,489,-0.357939978762706
138,322,-1.14465124934728
113,771,-0.0403006786923285
47,733,0.737560109159347
94,993,-1.12461265325688
31,1296,-0.539028978982827
37,1343,-1.23007727263832
35,1259,0.640529010038616
255,-1308,1.23174524072324
161,-1309,-0.920277046040557
225,-1054,1.13379480235921
178,-933,1.22303997358514
185,-730,0.196711090081843
249,-977,-0.206910379788596
214,-549,0.261964181145376
233,-436,-0.0428383099516086
197,-555,0.0198908740867832
185,-116,-1.00411018515071
299,-47,-0.238864555036309
194,127,0.0417744004530098
261,470,-0.174134503013951
207,281,-1.3157362094126
261,595,-1.23729238683589
210,640,-0.452888544506575
269,618,-1.51292555888145
223,933,-1.05699226944151
198,1011,-0.369832039138089
213,1210,-0.475856915587065
227,1258,-0.841370525164379
346,-1276,2.45231349754611
319,-1372,0.637654924868279
375,-1307,3.25451076894046
326,-906,-0.322404186177685
410,-627,2.86064354736769
428,-797,4.06667732102092
368,-477,1.21037624239869
382,-429,1.08589014324413
439,-533,6.14775505170945
433,84,5.42938854566786
348,-41,-0.224097518305958
343,-158,-0.723750656728071
440,591,5.82680160641361
414,538,0.963112009054842
424,317,2.77164585492708
423,910,3.42552152561253
402,641,1.27561088852902
347,804,0.518919415392716
427,1294,3.26860238263262
358,1278,-0.989257158778056
330,1057,-0.930975029989175
477,-1214,16.7412822879277
592,-1206,20.2638409465369
479,-1052,14.767055645533
562,-937,18.0055082459031
595,-825,17.4811327345735
498,-819,15.8660972450506
580,-567,16.8087253752825
480,-434,13.7448003250616
488,-292,13.4029732375251
566,-31,16.5134489703272
505,54,15.3762453855456
469,9,11.5391369783941
556,578,16.9071725847244
573,379,14.9165700367427
489,429,14.4294671748584
596,696,16.1496781850658
548,813,16.0884860659233
486,971,14.0736421893006
515,1346,15.0983435398446
511,1390,14.9496654035374
530,1079,15.104172565298
676,-1130,13.7404220645985
673,-1045,13.8067353620666
694,-1008,9.05401230542468
651,-921,15.5245715663107
710,-976,3.17231804025815
627,-920,17.0639862149371
733,-335,-7.03637003163612
712,-444,2.25700537163362
709,-253,2.43286277410458
610,150,15.8805633468045
702,112,4.474393354663
733,77,-6.70034585383794
718,536,-1.76663061703852
738,433,-10.106696242965
672,466,10.7438562958959
728,736,-4.67463614499831
712,704,1.49582089872762
738,866,-8.20125921799733
682,1327,10.6139882677311
651,1311,14.4571597055266
730,1218,-4.65224600393614
784,-1203,-17.2271273046678
870,-1188,-18.9852245512842
845,-1245,-19.5113655592861
871,-645,-19.2240063884194
786,-944,-16.9335424878224
801,-758,-17.7433374364688
849,-582,-19.6866850406485
794,-544,-18.1339046002866
860,-429,-19.3995920831201
836,143,-20.8804277824358
878,195,-20.674807943889
865,117,-20.5332394300236
829,481,-21.5810971342303
798,535,-20.8994858189029
842,503,-21.3459700996863
779,802,-17.2131469794626
812,776,-19.2882531242752
796,672,-19.4495116596615
766,1337,-16.2371526240419
783,1247,-17.3197507976754
775,1284,-16.8962925886455
938,-1186,-19.9480481529721
910,-1113,-17.9845278768048
978,-1173,-19.7222655871579
1038,-926,-18.6824863463505
954,-755,-18.4032634595877
934,-756,-18.2203050594105
930,-458,-19.3885588147568
932,-305,-21.2291421580646
951,-217,-20.8605619149476
952,-131,-20.6917530373075
937,94,-20.3813919231558
1015,169,-20.3499188614727
1019,403,-21.4166270330683
936,412,-21.5608910338344
939,572,-20.0783615668988
1006,614,-18.9829803736384
940,792,-19.2573897163726
923,999,-19.9376008908122
945,1274,-20.3642061996852
1012,1046,-21.4772183779877
973,1223,-20.4463988765954
1159,-1323,-20.4376832482427
1183,-1112,-22.8181915138838
1130,-1204,-21.3995018426628
1069,-707,-18.6427542937255
1190,-681,-24.1464411611842
1124,-734,-19.4161296487829
1146,-563,-21.9465013448627
1067,-249,-20.0055056232342
1073,-378,-19.6244047568652
1113,-66,-21.4041736240201
1191,-84,-24.6512883781962
1107,144,-20.7195930427559
1112,547,-20.9668352030255
1189,212,-23.4246769239379
1164,574,-22.0156169235237
1189,992,-23.3643126399975
1102,979,-20.9283372042683
1142,792,-21.6611024171823
1139,1221,-21.3274533242585
1162,1313,-20.5513251073218
1102,1027,-21.097936137505
1237,-1343,-26.3028739090408
1312,-1023,-32.0839681416427
1338,-1131,-33.8863894406368
1215,-780,-25.0882259836849
1228,-892,-24.8543416002548
1347,-633,-33.4841742679167
1338,-226,-35.2817100418737
1279,-549,-33.6671257688504
1225,-280,-27.4937150762397
1286,82,-31.1659526484536
1288,-129,-34.0310754109851
1299,133,-32.0132907971133
1347,548,-34.5652037367537
1210,379,-26.1096834286321
1274,277,-32.5473108815163
1273,907,-31.8405448702324
1329,875,-32.8274116070101
1232,640,-27.9595241231493
1252,1062,-29.6789420364847
1295,1259,-33.1833017439537
1280,1385,-30.7368278895677
1442,-1001,-35.8821387647466
1474,-1181,-41.4054013482496
1479,-1008,-42.8881734502583
1446,-745,-35.5477865918247
1455,-857,-37.6268983015159
1463,-951,-39.0879558530007
1413,-386,-33.6767279393746
1386,-315,-35.1423211390434
1404,-353,-33.882961618329
1426,-155,-34.2877768269955
1378,-118,-33.4029105965769
1467,-163,-39.9245331981029
1386,559,-34.7159561309993
1452,416,-35.193945737953
1360,454,-34.7252627657814
1380,913,-33.5217222751556
1495,738,-47.2168337698539
1405,870,-34.6280103603415
1419,1188,-33.7016361717137
1394,1385,-34.4134697054255
1415,1335,-35.3361515940615
1512,-1216,-53.122900254991
1614,-1343,-57.6050017695494
1565,-1115,-60.2027957041249
1627,-768,-61.4985174443003
1546,-941,-59.7182657806876
1514,-738,-51.8849758829952
1570,-241,-58.8990777353752
1547,-538,-56.7012402124625
1643,-222,-60.7414874606093
1577,-7,-58.6516749698174
1513,-77,-51.9666686755287
1551,0,-58.1735186593626
1552,475,-57.3964876423524
1583,328,-57.7947731098438
1649,302,-58.1441181189582
1566,733,-58.2720722443231
1527,815,-55.0196019844963
1580,680,-58.6282638487066
1644,1243,-59.0050520801961
1578,1052,-57.4818516536111
1628,1248,-58.6663843364358
1696,-1119,-61.0367790147968
1684,-1379,-57.8672326163554
1697,-1225,-60.0586862166252
1677,-902,-61.777379637018
1757,-779,-62.3234343633982
1721,-907,-62.0032401763597
1734,-592,-61.4198812343845
1707,-396,-59.5679705481286
1769,-364,-58.5088744106919
1766,-87,-59.3312587295218
1684,-82,-59.1288173555023
1795,-113,-59.8640586292841
1742,370,-57.6133259908189
1764,512,-57.3866174626376
1768,532,-57.2025413106476
1787,842,-58.4318323195694
1678,757,-58.9181606695449
1788,757,-56.8288996255119
1722,1332,-59.4824211262398
1774,1132,-56.8006859355531
1674,1043,-58.0833104816948
1843,-1387,-60.5620558446768
1887,-1311,-63.0102223570898
1838,-1333,-62.0286153333083
1929,-765,-67.6288739204929
1919,-883,-66.2061626844284
1948,-819,-71.8461318290053
1832,-375,-58.2707693275338
1856,-378,-58.4759505628661
1910,-287,-60.7381969758553
