x_axis,y_axis,z_axis
142,-1302,-1.33011550548977
63,-1199,-0.184877275998712
81,-1163,0.214492777403322
29,-1226,-0.485360254470933
56,-1327,-1.07749674276511
9,-1290,-0.927132937150481
56,-1059,2.40455435004764
125,-1336,-0.978029520646694
115,-1234,0.0708302043233034
141,-628,-0.662689121371775
74,-745,-0.705908602443574
131,-928,2.01369353159071
150,-690,-0.718374225724148
40,-759,0.257869104090253
102,-734,-0.610981192166121
26,-895,1.88868439894594
137,-677,-0.771105577353089
32,-932,2.71170788846555
75,-547,0.101614860583817
111,-279,-0.466068076712604
52,-313,0.0407686319415153
9,-300,-0.0722746978607644
112,-542,0.0617662888954098
121,-315,-1.11038515516687
74,-524,-0.0321990693475493
90,-204,-0.414542976600007
120,-250,-0.0521579141151421
110,41,-0.650375629027776
39,-4,-0.589951321624626
28,-23,-0.356892352967776
10,35,-0.1455711494479
140,-102,-0.877484398875802
25,132,-1.61998901670788
87,-45,-0.747548057450195
63,-96,-0.769212069094672
105,141,-0.667896434885971
85,405,-1.04514384589428
25,468,-0.2886279068589
103,399,-0.645569550332628
20,378,-1.02751992153354
44,416,-1.09138203504678
143,548,0.176927513344554
72,552,-0.167338610446336
30,241,-1.98785747085059
66,524,-0.771870469039552
94,635,1.44185511607478
59,657,1.53413424062823
104,756,0.231196987201764
31,918,-1.1004124400691
88,710,0.39582662464678
59,903,-0.2091445130295
72,834,0.0759496697098519
82,931,0.246933336268925
36,625,1.29713465805776
47,1137,-0.108870665481159
9,1397,-0.701333312559662
39,1060,0.636375531802058
31,1134,0.0976656020191355
43,1108,-0.361862363707713
146,1300,-1.32282279618103
144,1176,-0.892122380484706
103,1205,-0.550816329739703
92,1229,-0.508943366052757
202,-1097,0.602753081405165
228,-1073,1.23994437115121
214,-1020,0.979938557931704
282,-1117,1.55401072198741
293,-1098,0.802164311461392
228,-1001,1.00912338506948
170,-1260,-0.671678425094259
210,-1152,1.2045427032387
298,-1344,0.947761144890615
218,-604,-0.296636035087974
263,-896,0.234361755539535
218,-970,0.563804793234736
292,-974,-0.195062485904861
283,-650,-0.225110861817334
192,-894,0.27978416855421
166,-845,1.00054189903003
215,-674,-0.681671771785467
274,-719,0.317928426723346
247,-457,-0.0503619222518793
186,-333,0.177390372256727
166,-442,0.874068473051583
190,-398,0.147729539294932
267,-571,-0.605957406057778
277,-264,0.339231174021194
189,-492,1.11335976150864
164,-409,0.600029372176249
253,-260,0.071583084413369
228,-109,-0.699354282870487
253,120,0.560942136284075
299,-23,0.03913403946876
238,189,0.130607649598797
288,-75,-0.235757583786543
169,-129,-0.762868720644928
262,-173,0.590147135196166
203,-191,0.421195842756759
223,164,0.164448227180812
174,354,-0.31057677010146
244,439,0.227850687694997
196,249,-1.74194124188021
210,329,-0.440993540801434
197,357,-0.0588737702987329
167,480,-0.806151215595969
211,500,-0.940373470397793
254,273,-0.923137975186773
282,443,-0.0706104898862737
201,813,-0.597275855150384
293,763,-0.183010510726414
194,887,-0.142606393363429
213,977,-0.855890368325659
207,860,-0.0799811247213572
226,879,-0.585492321102655
296,911,-1.38011360128311
256,927,-1.60648034538535
280,926,-1.38186788516571
242,1048,-0.10523670590993
192,1341,-1.0935533519912
201,1225,-0.61614008851802
225,1398,-1.42936772867104
252,1322,-0.89656280937954
277,1256,-1.25906944499779
245,1396,-1.17641458246496
257,1168,-1.47044240805209
287,1112,-0.26767525479455
370,-1015,1.03097300121454
328,-1088,0.434705725874923
340,-1039,0.247040677397917
384,-1113,4.03155095972416
398,-1135,4.58502754196759
353,-1165,2.98086455499244
388,-1160,4.06289338405783
347,-1313,2.11547161825015
352,-1197,3.24836800484757
445,-622,8.4490549159233
332,-724,0.392956265166038
349,-667,-0.0520177425912078
313,-934,-0.155062054613914
367,-865,0.764675669335089
360,-761,0.220090985237975
324,-791,-0.0427551156850887
337,-692,0.583303493825691
325,-886,-0.408854467693557
361,-558,0.850256256415758
316,-509,0.462628937278355
348,-450,1.40212719503583
394,-385,0.83728630852403
429,-231,2.8784897861964
443,-257,5.40763233304166
442,-304,5.44662234975426
341,-382,0.0565093181220789
318,-531,0.597212711369859
314,104,0.887889656416413
391,165,2.07355565002647
408,-101,1.3969667130985
346,12,0.482232691602359
315,-93,0.116312586456826
311,-140,-0.303156406792812
435,132,6.37017063274109
372,192,0.369050852733863
